Cohort Year,Graduation Rate Type,LEA Entity ID,LEA Name,School Entity ID,School Name,County,Subgroup,Number in Cohort,Number Graduated,Percent Graduated in 4 Years
2023,4 Year,79598,Kingman Unified School District,5595,Kingman High School,Mohave,Homeless,*,*,*
2023,4 Year,79598,Kingman Unified School District,5595,Kingman High School,Mohave,Income Eligibility 1 & 2,138,90,65.2
2023,4 Year,79598,Kingman Unified School District,5595,Kingman High School,Mohave,Male,123,70,56.9
2023,4 Year,79598,Kingman Unified School District,5595,Kingman High School,Mohave,Multiple Races,18,*,*
2023,4 Year,79598,Kingman Unified School District,5595,Kingman High School,Mohave,Special Education,36,21,58.3
2023,4 Year,79598,Kingman Unified School District,5595,Kingman High School,Mohave,White,121,70,57.9
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,All,204,164,80.4
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,American Indian or Alaska Native,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Asian,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Black/African American,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,English Learners,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,ELFEP14,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Female,105,87,82.9
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Foster Care,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Hispanic or Latino,58,47,81
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Homeless,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Income Eligibility 1 & 2,107,82,76.6
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Male,99,77,77.8
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Multiple Races,*,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,Special Education,18,*,*
2023,4 Year,79598,Kingman Unified School District,91772,Lee Williams High School,Mohave,White,130,102,78.5
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,All,147,80,54.4
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,American Indian or Alaska Native,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Asian,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Black/African American,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,English Learners,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,ELFEP14,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Female,69,45,65.2
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Hispanic or Latino,32,15,46.9
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Homeless,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Income Eligibility 1 & 2,89,52,58.4
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Male,78,35,44.9
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Military,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Multiple Races,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,Special Education,*,*,*
2023,4 Year,79598,Kingman Unified School District,1001750,Kingman Online Learning Academy (KOLA) High School,Mohave,White,94,55,58.5
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,All,788,67,8.5
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,American Indian or Alaska Native,51,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Asian,*,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Black/African American,67,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,English Learners,23,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,ELFEP14,28,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Female,453,41,9.1
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Foster Care,18,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Hispanic or Latino,428,35,8.2
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Income Eligibility 1 & 2,43,14,32.6
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Male,335,26,7.8
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Military,*,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Multiple Races,15,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,Special Education,33,*,*
2023,4 Year,79701,"North Star Charter School, Inc.",79702,Arizona Preparatory Academy,Maricopa,White,222,23,10.4
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,All,88,36,40.9
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Black/African American,*,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Female,45,*,60
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Hispanic or Latino,35,13,37.1
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Homeless,*,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Income Eligibility 1 & 2,31,16,51.6
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Male,43,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,Special Education,*,*,*
2023,4 Year,79872,American Charter Schools Foundation d.b.a. Desert Hills High School,78901,Desert Hills High School,Maricopa,White,31,13,41.9
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,All,49,11,22.4
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Black/African American,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,English Learners,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,ELFEP14,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Female,21,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Hispanic or Latino,36,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Homeless,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Income Eligibility 1 & 2,18,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Male,28,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,Special Education,*,*,*
2023,4 Year,79873,American Charter Schools Foundation d.b.a. Estrella High School,78900,Estrella High School,Maricopa,White,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,All,114,17,14.9
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Asian,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Black/African American,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,English Learners,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,ELFEP14,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Female,44,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Hispanic or Latino,88,12,13.6
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Homeless,15,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Income Eligibility 1 & 2,78,15,19.2
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Male,70,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Native Hawaiian or Pacific Islander,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,Special Education,*,*,*
2023,4 Year,79874,American Charter Schools Foundation d.b.a. Crestview College Preparatory High Sc,78813,Crestview College Preparatory High School,Maricopa,White,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,All,249,77,30.9
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Asian,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Black/African American,23,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,English Learners,13,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,ELFEP14,16,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Female,118,41,34.7
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Hispanic or Latino,170,53,31.2
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Homeless,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Income Eligibility 1 & 2,148,43,29.1
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Male,131,36,27.5
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Military,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,Special Education,16,*,*
2023,4 Year,79875,American Charter Schools Foundation d.b.a. Peoria Accelerated High School,78817,Peoria Accelerated High School,Maricopa,White,39,13,33.3
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,All,105,19,18.1
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Black/African American,13,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,English Learners,*,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,ELFEP14,12,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Female,48,*,25
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Hispanic or Latino,81,12,14.8
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Homeless,*,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Income Eligibility 1 & 2,53,13,24.5
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Male,57,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,Special Education,*,*,*
2023,4 Year,79876,Kaizen Education Foundation dba Summit High School,10749,Kaizen Education Foundation dba Summit High School,Maricopa,White,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,All,191,36,18.8
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Asian,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Black/African American,16,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,English Learners,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,ELFEP14,13,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Female,94,23,24.5
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Hispanic or Latino,128,21,16.4
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Homeless,19,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Income Eligibility 1 & 2,76,16,21.1
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Male,97,13,13.4
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Military,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,Special Education,13,*,*
2023,4 Year,79877,American Charter Schools Foundation d.b.a. Sun Valley High School,6347,Sun Valley High School,Maricopa,White,37,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,All,50,19,38
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Black/African American,*,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,English Learners,*,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,ELFEP14,*,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Female,23,*,47.8
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Hispanic or Latino,36,12,33.3
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Homeless,12,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Income Eligibility 1 & 2,29,12,41.4
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Male,27,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,Special Education,*,*,*
2023,4 Year,79878,Kaizen Education Foundation dba Tempe Accelerated High School,6349,Kaizen Education Foundation dba Quest High School,Maricopa,White,*,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,All,145,50,34.5
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Asian,*,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Black/African American,*,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,English Learners,11,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,ELFEP14,14,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Female,76,35,46.1
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Hispanic or Latino,129,42,32.6
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Homeless,33,13,39.4
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Income Eligibility 1 & 2,118,41,34.7
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Male,69,15,21.7
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,Special Education,12,*,*
2023,4 Year,79879,American Charter Schools Foundation d.b.a. West Phoenix High School,6348,West Phoenix High School,Maricopa,White,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,All,88,41,46.6
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Asian,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Black/African American,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,English Learners,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,ELFEP14,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Female,42,24,57.1
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Foster Care,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Hispanic or Latino,54,25,46.3
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Homeless,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Income Eligibility 1 & 2,41,20,48.8
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Male,46,17,37
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Military,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Multiple Races,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,Special Education,*,*,*
2023,4 Year,79880,Kaizen Education Foundation dba Skyview High School,6350,Skyview High School,Pima,White,26,13,50
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,All,29,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,American Indian or Alaska Native,*,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,English Learners,*,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,ELFEP14,*,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,Female,12,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,Hispanic or Latino,26,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,Income Eligibility 1 & 2,17,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,Male,17,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,Special Education,*,*,*
2023,4 Year,79881,"Nosotros, Inc",79899,Nosotros Academy,Pima,White,*,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,All,157,24,15.3
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,American Indian or Alaska Native,*,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Asian,*,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Black/African American,21,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,English Learners,35,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,ELFEP14,37,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Female,68,13,19.1
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Foster Care,*,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Hispanic or Latino,116,21,18.1
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Homeless,27,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Income Eligibility 1 & 2,112,20,17.9
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Male,89,11,12.4
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Multiple Races,*,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,Special Education,11,*,*
2023,4 Year,79882,Kaizen Education Foundation dba Maya High School,10748,Kaizen Education Foundation dba Maya High School,Maricopa,White,*,*,*
2023,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,All,73,27,37
2023,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,American Indian or Alaska Native,*,*,*
2023,4 Year,79883,American Charter Schools Foundation d.b.a. Apache Trail High School,6346,Apache Trail High School,Pinal,English Learners,*,*,*
